Date	ECB Hawkish-Dovish
2018-05-24	0.0115483744213
2018-05-25	0.0100964687952
2018-05-26	0.00899945909231
2018-05-27	0.00565555396269
2018-05-28	0.00505098023098
2018-05-29	0.00521368485378
2018-05-30	0.00255316404048
2018-05-31	0.00433702625174
2018-06-01	0.00697052652713
2018-06-02	0.0143903644888
2018-06-03	0.0195437416292
2018-06-04	0.0220508194946
2018-06-05	0.0182835416963
2018-06-06	0.0180311683163
2018-06-07	0.0227963968177
2018-06-08	0.029132534714
2018-06-09	0.0234728413696
2018-06-10	0.0321418299102
2018-06-11	0.0397320868993
2018-06-12	0.0576765455415
2018-06-13	0.064344127909
2018-06-14	0.0594970384347
2018-06-15	0.0537029692433
2018-06-16	0.0534581743556
2018-06-17	0.0488767499492
2018-06-18	0.0451135172323
2018-06-19	0.0315956894943
2018-06-20	0.0293492061988
2018-06-21	0.0290251099484
2018-06-22	0.0280403628504
2018-06-23	0.0280438195176
2018-06-24	0.025561960175
2018-06-25	0.0179336570911
2018-06-26	0.0194312228088
2018-06-27	0.0152433618061
2018-06-28	0.0106471721852
2018-06-29	0.0119097788269
2018-06-30	0.0113952591486
2018-07-01	0.011724286433
2018-07-02	0.0135585632326
2018-07-03	0.0149578263141
2018-07-04	0.0208229549743
2018-07-05	0.0292875191961
2018-07-06	0.0271771221639
2018-07-07	0.0295821245689
2018-07-08	0.0291494002788
2018-07-09	0.0297961781067
2018-07-10	0.0319637660496
2018-07-11	0.0309702523651
2018-07-12	0.0256569486475
2018-07-13	0.024891864757
2018-07-14	0.0240913676061
2018-07-15	0.0225380234962
2018-07-16	0.0208545109745
2018-07-17	0.0168014184308
2018-07-18	0.0120668880887
2018-07-19	0.0107241200923
2018-07-20	0.00962424912592
2018-07-21	0.00987428251106
2018-07-22	0.0141590802625
2018-07-23	0.0158262883903
2018-07-24	0.0168432984613
2018-07-25	0.0172426533199
2018-07-26	0.0177507196196
2018-07-27	0.0206356934681
2018-07-28	0.0206268179122
2018-07-29	0.019024768323
2018-07-30	0.0208543739405
2018-07-31	0.0197559729883
2018-08-01	0.0183159546733
2018-08-02	0.0163337549616
2018-08-03	0.0138379349344
2018-08-04	0.01151127137
2018-08-05	0.00808408044922
2018-08-06	0.00382015134718
2018-08-07	0.00288692833109
2018-08-08	0.00517462389712
2018-08-09	0.00385544399558
2018-08-10	0.00608767584502
2018-08-11	0.00779513173574
2018-08-12	0.00928087101286
2018-08-13	0.0100395532443
2018-08-14	0.00897507791478
2018-08-15	0.0107489047679
2018-08-16	0.0120857582787
2018-08-17	0.0107934609443
2018-08-18	0.00908600505361
2018-08-19	0.00878741138934
2018-08-20	0.00892867262067
2018-08-21	0.0125681802222
2018-08-22	0.0115458734893
2018-08-23	0.0116123643581
2018-08-24	0.0123089587853
2018-08-25	0.0123089587853
2018-08-26	0.0108500145887
2018-08-27	0.010476353451
2018-08-28	0.00863350341311
2018-08-29	0.00184036699687
2018-08-30	0.00202104334767
2018-08-31	0.00322473284352
2018-09-01	0.00479459155624
2018-09-02	0.00776738475002
2018-09-03	0.00858497022184
2018-09-04	0.00899962716046
2018-09-05	0.0138938987676
2018-09-06	0.0153104098415
2018-09-07	0.0112804923391
2018-09-08	0.0134949288014
2018-09-09	0.0121829896337
2018-09-10	0.0130134667521
2018-09-11	0.0145050571672
2018-09-12	0.02026826721
2018-09-13	0.0338136783411
2018-09-14	0.041394082537
2018-09-15	0.0459803230763
2018-09-16	0.0525597098321
2018-09-17	0.0513044050529
2018-09-18	0.0499036136692
2018-09-19	0.0435563153434
2018-09-20	0.0296878156552
2018-09-21	0.0239937898418
2018-09-22	0.0179423635895
2018-09-23	0.0123849918994
2018-09-24	0.0207025759201
2018-09-25	0.0288767468918
2018-09-26	0.0374750362134
2018-09-27	0.0413718610893
2018-09-28	0.0425860451982
2018-09-29	0.0438533075235
2018-09-30	0.0470555628111
2018-10-01	0.0386251549419
2018-10-02	0.0298671601896
2018-10-03	0.0219871519486
2018-10-04	0.0188410427683
2018-10-05	0.0176913856485
2018-10-06	0.0141050138613
2018-10-07	0.0136103381342
2018-10-08	0.0138718330031
2018-10-09	0.0135319728092
2018-10-10	0.0157178659408
2018-10-11	0.0161689106148
2018-10-12	0.0163754398475
2018-10-13	0.0170277555683
2018-10-14	0.0121440280963
2018-10-15	0.0125888726235
2018-10-16	0.0130037620251
2018-10-17	0.0102856221376
2018-10-18	0.00818909805583
2018-10-19	0.0102171848882
2018-10-20	0.0132413397557
2018-10-21	0.0149670440657
2018-10-22	0.0185631258704
2018-10-23	0.0232717567002
2018-10-24	0.0275680847331
2018-10-25	0.0325612380608
2018-10-26	0.0363688127547
2018-10-27	0.0424326019067
2018-10-28	0.0460361456498
2018-10-29	0.0418703876037
2018-10-30	0.0387602743912
2018-10-31	0.0387805706458
2018-11-01	0.0323903715455
2018-11-02	0.025403163097
2018-11-03	0.0150363369407
2018-11-04	0.0115250781737
2018-11-05	0.0117595210894
2018-11-06	0.00921701354131
2018-11-07	0.00754022372955
2018-11-08	0.011903343124
2018-11-09	0.0135403585795
2018-11-10	0.0160632587502
2018-11-11	0.0175085834514
2018-11-12	0.0189723242926
2018-11-13	0.0199769455504
2018-11-14	0.0186802000344
2018-11-15	0.0140777770893
2018-11-16	0.0121408946077
2018-11-17	0.0108324503297
2018-11-18	0.00249423015853
2018-11-19	0.0028466273995
2018-11-20	0.00166454385245
2018-11-21	0.000961636198895
2018-11-22	-6.30427174388e-05
2018-11-23	0.000133950525861
2018-11-24	0.000604262107284
2018-11-25	6.42412853273e-05
2018-11-26	0.00134975779927
2018-11-27	0.00471362476193
2018-11-28	0.00398695271911
2018-11-29	0.00785442264403
2018-11-30	0.0124519361362
2018-12-01	0.0109028170613
2018-12-02	0.0175646619294
2018-12-03	0.0137457861406
2018-12-04	0.00858522497039
2018-12-05	0.0087627521216
2018-12-06	0.0063382836397
2018-12-07	0.00287474407367
2018-12-08	0.00148596284224
2018-12-09	-0.0007434381899
2018-12-10	0.00143501283539
2018-12-11	0.00478279570578
2018-12-12	0.00628223712458
2018-12-13	-0.000520483963856
2018-12-14	-0.00337227540828
2018-12-15	0.00137892419877
2018-12-16	-0.00190981116245
2018-12-17	-0.00417325230535
2018-12-18	-0.00627667251222
2018-12-19	-0.00876220604228
2018-12-20	0.000151704349463
2018-12-21	0.000996232160162
2018-12-22	-0.00187526819878
2018-12-23	0.00108201713399
2018-12-24	-0.00016348020988
2018-12-25	-0.000429206535921
2018-12-26	0.000218123499597
2018-12-27	-0.00420467005706
2018-12-28	-0.00228701900318
2018-12-29	-0.0029081370156
2018-12-30	0.000831578766002
2018-12-31	0.00314935252778
2019-01-01	0.00723129244014
2019-01-02	0.00757005451589
2019-01-03	0.010079521848
2019-01-04	0.00795085581204
2019-01-05	0.00655279159327
2019-01-06	-0.000225555902926
2019-01-07	-0.00345004569884
2019-01-08	-0.00617110191521
2019-01-09	-0.0051347228966
2019-01-10	-0.00701766367615
2019-01-11	-0.0052807987174
2019-01-12	-0.0078534532209
2019-01-13	-0.00371844629424
2019-01-14	0.00078155370576
2019-01-15	0.00248358731603
2019-01-16	-0.00319497435468
2019-01-17	-0.00214387805708
2019-01-18	-0.000790655067177
2019-01-19	0.00909218695852
2019-01-20	0.00999323428636
2019-01-21	0.00595569802372
2019-01-22	0.000732399340852
2019-01-23	-0.000464779067931
2019-01-24	-0.00780136786705
2019-01-25	-0.0178655840497
2019-01-26	-0.022596365251
2019-01-27	-0.0299682936142
2019-01-28	-0.032875201796
2019-01-29	-0.0320484928067
2019-01-30	-0.0299914714534
2019-01-31	-0.0256012807713
2019-02-01	-0.02395611339
2019-02-02	-0.0250513829585
2019-02-03	-0.0189289339789
2019-02-04	-0.0168854019952
2019-02-05	-0.0161187094486
2019-02-06	-0.0180196704586
2019-02-07	-0.0208779227292
2019-02-08	-0.0194222815393
2019-02-09	-0.0188872360604
2019-02-10	-0.0211020754846
2019-02-11	-0.0221272060074
2019-02-12	-0.0216044232043
2019-02-13	-0.0169505768217
2019-02-14	-0.0134881355071
2019-02-15	-0.00705235588275
2019-02-16	-0.00705235588275
2019-02-17	-0.00922698174193
2019-02-18	-0.00925331971075
2019-02-19	-0.0116879536277
2019-02-20	-0.0122726899048
2019-02-21	-0.0092964994286
2019-02-22	-0.0141373827212
2019-02-23	-0.0141373827212
2019-02-24	-0.0101238572875
2019-02-25	-0.00735561025071
2019-02-26	-0.00452475978038
2019-02-27	-0.00310168521871
2019-02-28	-0.00368957469548
2019-03-01	-0.00457493817387
2019-03-02	-0.00514183159791
2019-03-03	-0.00517289215529
2019-03-04	-0.00895654535456
2019-03-05	-0.0202380873005
2019-03-06	-0.0272999989592
2019-03-07	-0.0355198431022
2019-03-08	-0.0473664082596
2019-03-09	-0.047278901221
2019-03-10	-0.0576197736308
2019-03-11	-0.062144251082
2019-03-12	-0.0535414676288
2019-03-13	-0.0501878568293
2019-03-14	-0.0432722707971
2019-03-15	-0.0314721917034
2019-03-16	-0.0315688421843
2019-03-17	-0.0249980788078
2019-03-18	-0.0168861267628
2019-03-19	-0.0155154679388
2019-03-20	-0.0131804691981
2019-03-21	-0.0131224361409
2019-03-22	-0.0143400355585
2019-03-23	-0.0158648390283
2019-03-24	-0.0136941501338
2019-03-25	-0.0153337640382
2019-03-26	-0.0163216111098
2019-03-27	-0.0295643173411
2019-03-28	-0.0331414582221
2019-03-29	-0.0350001673316
2019-03-30	-0.0400747999244
2019-03-31	-0.0464225982592
2019-04-01	-0.0479597141757
2019-04-02	-0.0459613546894
2019-04-03	-0.033896228728
2019-04-04	-0.0325900636287
2019-04-05	-0.0315496484914
2019-04-06	-0.0286114636981
2019-04-07	-0.0305177025919
2019-04-08	-0.0338429280741
2019-04-09	-0.0390794463541
2019-04-10	-0.0510986876068
2019-04-11	-0.0565926938504
2019-04-12	-0.0586034216367
2019-04-13	-0.0543661335011
2019-04-14	-0.0471131945238
2019-04-15	-0.0411855907569
2019-04-16	-0.0429768864258
2019-04-17	-0.0308894940511
2019-04-18	-0.0214829273376
2019-04-19	-0.0142260332883
2019-04-20	-0.0142260332883
2019-04-21	-0.0137809744528
2019-04-22	-0.0123294639747
2019-04-23	-0.00637547246477
2019-04-24	-0.00660961898071
2019-04-25	-0.0108099902105
2019-04-26	-0.0127913652848
2019-04-27	-0.0153123736881
2019-04-28	-0.0127499137266
2019-04-29	-0.0145743019748
2019-04-30	-0.0137838814342
2019-05-01	-0.0138600411292
2019-05-02	-0.010519107236
2019-05-03	-0.00976082413817
2019-05-04	-0.00791050654634
2019-05-05	-0.00746685082318
2019-05-06	-0.00733027109476
2019-05-07	-0.0070543679048
2019-05-08	-0.0076185717046
2019-05-09	-0.00656660452597
2019-05-10	-0.00553708591376
2019-05-11	-0.00486639510223
2019-05-12	-0.00531005082539
2019-05-13	-0.00462965754232
2019-05-14	-0.00490506114444
2019-05-15	-0.00210841194824
2019-05-16	-0.00300688454482
2019-05-17	-0.00461655702303
2019-05-18	-0.0096388784516
2019-05-19	-0.0104391985797
2019-05-20	-0.0109911863452
2019-05-21	-0.0129417993117
2019-05-22	-0.0149335569878
2019-05-23	-0.0173736892059
2019-05-24	-0.0168632681856
2019-05-25	-0.0143040009442
2019-05-26	-0.0171294966247
2019-05-27	-0.0180694729712
2019-05-28	-0.0163110496515
2019-05-29	-0.0134865751092
2019-05-30	-0.0125228332833
2019-05-31	-0.019264497977
2019-06-01	-0.0233490628374
2019-06-02	-0.029613356919
2019-06-03	-0.0357795387887
2019-06-04	-0.0424062543762
2019-06-05	-0.0590409707314
2019-06-06	-0.0992066696739
2019-06-07	-0.101427367375
2019-06-08	-0.10263669726
2019-06-09	-0.0956201505888
2019-06-10	-0.0977502069124
2019-06-11	-0.0987718509914
2019-06-12	-0.0937722855759
2019-06-13	-0.056885700275
2019-06-14	-0.0523227642517
2019-06-15	-0.0466066316448
2019-06-16	-0.0495560497929
2019-06-17	-0.0505863546728
2019-06-18	-0.092569434199
2019-06-19	-0.103546715731
2019-06-20	-0.137958003786
2019-06-21	-0.145919716317
2019-06-22	-0.154962643833
2019-06-23	-0.159736208778
2019-06-24	-0.159386680209
2019-06-25	-0.11718094743
2019-06-26	-0.0992948354262
2019-06-27	-0.0649364926857
2019-06-28	-0.0635829173937
2019-06-29	-0.0546857624726
2019-06-30	-0.050960825565
2019-07-01	-0.0475620313463
2019-07-02	-0.0525272142967
2019-07-03	-0.0707238771914
2019-07-04	-0.0857444496591
2019-07-05	-0.0877950070836
2019-07-06	-0.0901580086991
2019-07-07	-0.0926797456755
2019-07-08	-0.0933786364197
2019-07-09	-0.0878640662579
2019-07-10	-0.0973193309143
2019-07-11	-0.0861711784434
2019-07-12	-0.0826365591163
2019-07-13	-0.0840393495318
2019-07-14	-0.0844820687259
2019-07-15	-0.0864102754758
2019-07-16	-0.0884962867966
2019-07-17	-0.0663964803952
2019-07-18	-0.0705534021906
2019-07-19	-0.0781777852771
2019-07-20	-0.083684533431
2019-07-21	-0.0974354727526
2019-07-22	-0.117957780775
2019-07-23	-0.143248060205
2019-07-24	-0.18049061958
2019-07-25	-0.202188895194
2019-07-26	-0.221802723632
2019-07-27	-0.223463128053
2019-07-28	-0.22563724728
2019-07-29	-0.213072528975
2019-07-30	-0.20682689054
2019-07-31	-0.17226315498
2019-08-01	-0.146826921001
2019-08-02	-0.11409992833
2019-08-03	-0.102141834988
2019-08-04	-0.0792002597382
2019-08-05	-0.0682950888736
2019-08-06	-0.0418344128119
2019-08-07	-0.037724997887
2019-08-08	-0.0368023227671
2019-08-09	-0.0351985417716
2019-08-10	-0.0362349037836
2019-08-11	-0.0379012072233
2019-08-12	-0.0507796789362
2019-08-13	-0.0512118288003
2019-08-14	-0.0589930851403
2019-08-15	-0.058300270117
2019-08-16	-0.0692097597996
2019-08-17	-0.0726584849874
2019-08-18	-0.0892185510428
2019-08-19	-0.0821232790732
2019-08-20	-0.0857379996908
2019-08-21	-0.0766436207709
2019-08-22	-0.0804461510608
2019-08-23	-0.0706985721912
2019-08-24	-0.0688399235934
2019-08-25	-0.0539795722364
2019-08-26	-0.0446297655279
2019-08-27	-0.0407293891101
2019-08-28	-0.0378347577036
2019-08-29	-0.0327922693278
2019-08-30	-0.0425812758814
2019-08-31	-0.0419446575977
2019-09-01	-0.0423864838127
2019-09-02	-0.0535033949492
2019-09-03	-0.0809576123857
2019-09-04	-0.0911094089534
2019-09-05	-0.0914406472751
2019-09-06	-0.0882485727485
2019-09-07	-0.0892295436493
2019-09-08	-0.0973920663903
2019-09-09	-0.0870006086305
2019-09-10	-0.0978891208032
2019-09-11	-0.123465728435
2019-09-12	-0.153021175666
2019-09-13	-0.171592665814
2019-09-14	-0.184882037196
2019-09-15	-0.185072026236
2019-09-16	-0.196011373052
2019-09-17	-0.164657340015
2019-09-18	-0.134341809787
2019-09-19	-0.105715628436
2019-09-20	-0.081881434753
2019-09-21	-0.073617341123
2019-09-22	-0.0698887146719
2019-09-23	-0.0627709051699
2019-09-24	-0.0618438118719
2019-09-25	-0.0605123154328
2019-09-26	-0.063842177637
2019-09-27	-0.0655163406628
2019-09-28	-0.0644298565255
2019-09-29	-0.0570165310628
2019-09-30	-0.05661576419
2019-10-01	-0.0598587039522
2019-10-02	-0.0590521397052
2019-10-03	-0.0541115291898
2019-10-04	-0.0513361223139
2019-10-05	-0.0501999100538
2019-10-06	-0.0499590792643
2019-10-07	-0.0458329248554
2019-10-08	-0.0368943159168
2019-10-09	-0.0327522673088
